طريقة العرض:,تفاصيل الصفقات المنفذة في كل مدينة,,
            3764387,"ر275,619.000",400.00,689
          قطعة 267/أ, , , 
            3773955,"ر330,000.000",400.00,825
          قطعة 281/ع, , , 
            3799370,"ر285,000.000",400.00,713
          قطعة 285/د, , , 
            3759163,"ر290,000.000",400.00,725
          قطعة 286/د, , , 
            3760515,"ر290,000.000",400.00,725
          قطعة 322/ب, , , 
            3727670,"ر300,000.000",400.00,750
          قطعة 332/ع, , , 
            3744010,"ر280,000.000",400.00,700
          قطعة 376/أ, , , 
            3766677,"ر500,000.000",400.00,"1,250"
          قطعة 382/أ, , , 
            3746843,"ر370,000.000",395.00,937
          قطعة 413/ب, , , 
            3822386,"ر350,000.000",400.00,875
          قطعة 57/د, , , 
            3736652,"ر230,845.000",400.00,577
            3741252,"ر300,000.000",400.00,750
          قطعة 6/أ, , , 
            3754290,"ر90,000.000",400.00,225
   حي/الفلاح, , , 
      مخطط/245, , , 
          قطعة 152/أ/أ, , , 
            3760252,"ر1,030,000.000",312.50,"3,296"
          قطعة 152/أ/ب, , , 
            3765800,"ر1,450,000.000",312.50,"4,640"
          قطعة 152/ب/ب, , , 
            3725588,"ر1,420,000.000",312.50,"4,544"
          قطعة 167/ب/ج, , , 
            3792016,"ر1,600,000.000",312.50,"5,120"
          قطعة 180/ج, , , 
            3754615,"ر3,200,000.000",835.77,"3,829"
            3774613,"ر3,500,000.000",835.77,"4,188"
          قطعة 181/ج, , , 
            3780483,"ر3,200,000.000",840.00,"3,810"
          قطعة 197/ب/ب, , , 
            3739242,"ر1,950,000.000",476.57,"4,092"
          قطعة 207/أ, , , 
            3747167,"ر850,000.000",625.00,"1,360"
          قطعة 207/أ/ج, , , 
            3747023,"ر1,600,000.000",312.50,"5,120"
          قطعة 208/أ, , , 
            3774471,"ر900,000.000",625.00,"1,440"
          قطعة 217/ب/أ, , , 
            3731524,"ر1,320,000.000",298.34,"4,424"
          قطعة 219/أ/ب, , , 
            3766626,"ر525,000.000",300.00,"1,750"
          قطعة 219/ب/ب, , , 
            3766696,"ر525,000.000",325.00,"1,615"
          قطعة 235/ج/ب, , , 
            3804481,"ر635,000.000",308.00,"2,062"
          قطعة 242/أ/أ, , , 
            3743625,"ر1,200,000.000",300.00,"4,000"
          قطعة 242/أ/ب, , , 
            3725607,"ر1,350,000.000",320.50,"4,212"
          قطعة 251/ب, , , 
            3767112,"ر943,000.000",312.50,"3,018"
          قطعة 257/أ/أ, , , 
            3721194,"ر1,645,000.000",375.00,"4,387"
          قطعة 257/ب/أ, , , 
            3721143,"ر1,550,000.000",375.00,"4,133"
          قطعة 268/ب/ج, , , 
            3770809,"ر1,435,000.000",375.00,"3,827"
          قطعة 268/د, , , 
            3773308,"ر800,000.000",625.00,"1,280"
          قطعة 284/د, , , 
            3729716,"ر2,800,000.000",900.00,"3,111"
          قطعة 298/ب, , , 
            3791356,"ر200,000.000",625.00,320
          قطعة 320/أ/ب, , , 
            3792804,"ر500,000.000",312.50,"1,600"
          قطعة 351/ب, , , 
            3756533,"ر616,523.000",625.00,986
          قطعة 36/ب/د, , , 
            3766390,"ر1,360,000.000",312.50,"4,352"
          قطعة 394/أ/ج, , , 
            3813703,"ر1,180,000.000",312.50,"3,776"
            3741808,"ر1,300,000.000",312.50,"4,160"
          قطعة 401/ب/ب, , , 
            3749089,"ر1,450,000.000",312.50,"4,640"
          قطعة 403/ج/أ, , , 
            3765994,"ر850,000.000",375.00,"2,267"
          قطعة 405/أ, , , 
            3721358,"ر782,000.000",625.00,"1,251"
            3801935,"ر850,000.000",625.00,"1,360"
            3802612,"ر850,000.000",625.00,"1,360"
          قطعة 419/ج/أ, , , 
            3720170,"ر1,397,000.000",312.50,"4,470"
          قطعة 420/أ/د, , , 
            3742498,"ر1,600,000.000",450.00,"3,556"
          قطعة 420/ب/د, , , 
            3725878,"ر1,600,000.000",450.00,"3,556"
          قطعة 421/د/ب, , , 
            3754253,"ر1,800,000.000",450.00,"4,000"
          قطعة 423/ج/2, , , 
            3766302,"ر1,050,000.000",312.50,"3,360"
          قطعة 433/أ, , , 
            3720350,"ر840,000.000",612.50,"1,371"
          قطعة 437/أ/د, , , 
            3807094,"ر1,350,000.000",312.50,"4,320"
          قطعة 438/أ/د, , , 
            3807487,"ر1,450,000.000",312.50,"4,640"
          قطعة 438/ب/د, , , 
            3769013,"ر1,500,000.000",312.50,"4,800"
          قطعة 439/ب, , , 
            3808032,"ر800,000.000",625.00,"1,280"
          قطعة 460/ب, , , 
            3798815,"ر1,120,000.000",620.50,"1,805"
          قطعة 461/أ/ب, , , 
            3723753,"ر1,530,000.000",312.50,"4,896"
          قطعة 462/ب/ب, , , 
            3720186,"ر1,250,000.000",312.50,"4,000"
          قطعة 479/ب/ج, , , 
            3726491,"ر1,600,000.000",375.00,"4,267"
          قطعة 480/د, , , 
            3752215,"ر2,670,000.000",625.00,"4,272"
          قطعة 515/د, , , 
            3760725,"ر1,100,000.000",653.03,"1,684"
          قطعة 523/د, , , 
            3773564,"ر1,500,000.000",894.45,"1,677"
          قطعة 572/ب/ج, , , 
            3814257,"ر1,630,000.000",312.50,"5,216"
          قطعة 595/أ/ج, , , 
            3767033,"ر1,200,000.000",312.50,"3,840"
          قطعة 667/أ, , , 
            3776031,"ر1,100,000.000",625.00,"1,760"
          قطعة 67/ب, , , 
            3768860,"ر1,950,000.000",625.00,"3,120"
          قطعة 682/ب/أ, , , 
            3720305,"ر1,240,000.000",312.50,"3,968"
          قطعة 693/ب/أ, , , 
            3759598,"ر1,050,000.000",312.50,"3,360"
          قطعة 713/أ, , , 
            3746079,"ر1,300,000.000",900.00,"1,444"
          قطعة 785/أ, , , 
            3815088,"ر1,306,900.000",308.00,"4,243"
          قطعة 825/أ/أ, , , 
            3724540,"ر1,150,000.000",312.50,"3,680"
          قطعة 853, , , 
            3773250,"ر100,000.000",674.46,148
          قطعة 909/أ/ح, , , 
            3751734,"ر1,800,000.000",395.70,"4,549"
          قطعة 909/ب/ج, , , 
            3751697,"ر1,780,000.000",396.23,"4,492"
          قطعة 950/ب/ج, , , 
            3791175,"ر1,500,000.000",356.25,"4,211"
      مخطط/265, , , 
          قطعة 342, , , 
            3765278,"ر1,260,000.000",750.00,"1,680"
          قطعة 456/أ, , , 
            3774775,"ر1,435,000.000",342.00,"4,196"
          قطعة 653, , , 
            3760946,"ر1,300,000.000",780.00,"1,667"
          قطعة 818/ب, , , 
            3720380,"ر1,520,000.000",435.00,"3,494"
   حي/الفيحاء, , , 
      مخطط/407, , , 
          قطعة 443, , , 
            3749760,"ر7,000,000.000",650.00,"10,769"
          قطعة 444, , , 
            3749692,"ر7,000,000.000",650.00,"10,769"
          قطعة 517, , , 
            3797129,"ر1,990,000.000",622.50,"3,197"
   حي/الفيصلية, , , 
      مخطط/3, , , 
          قطعة 11/120, , , 
            3816592,"ر3,000,000.000",564.00,"5,319"
          قطعة 2/131, , , 
            3792909,"ر1,150,000.000",380.00,"3,026"
          قطعة 4, , , 
            3808501,"ر3,480,000.000",456.75,"7,619"
          قطعة 626, , , 
            3716067,"ر8,500,000.000",661.50,"12,850"
          قطعة 64, , , 
            3742904,"ر6,500,000.000",625.00,"10,400"
          قطعة 7/47, , , 
            3804022,"ر1,200,000.000",361.00,"3,324"
          قطعة 71, , , 
            3772265,"ر3,900,000.000",660.00,"5,909"
         العقارات 2-قطعة547, , , 
            3749106,"ر7,000,000.000","1,295.00","5,405"
      مخطط/أخرى, , , 
          قطعة 8, , , 
            3735253,"ر3,500,000.000",529.00,"6,616"
          قطعة بدون, , , 
            3724455,"ر500,000.000",167.43,"2,986"
            3718499,"ر670,000.000",125.08,"5,357"
            3763188,"ر1,200,000.000",400.00,"3,000"
   حي/القرينية, , , 
      مخطط/101, , , 
          قطعة 112/6/د, , , 
            3737095,"ر323,867.000",612.00,529
          قطعة 119/2/ج, , , 
            3732956,"ر260,000.000",400.00,650
          قطعة 122/3/ب, , , 
            3808597,"ر585,000.000",900.00,650
          قطعة 134/1/د, , , 
            3775987,"ر2,000,000.000",900.00,"2,222"
          قطعة 134/5/أ, , , 
            3731344,"ر460,000.000",900.00,511
          قطعة 137/2/ب, , , 
            3794297,"ر445,000.000",875.00,509
          قطعة 14/1/د, , , 
            3802271,"ر500,000.000",900.00,556
          قطعة 141/د/4/أ, , , 
            3759097,"ر440,000.000",500.00,880
          قطعة 142/3/د, , , 
            3727440,"ر500,000.000",625.00,800
          قطعة 15/1/د, , , 
            3802337,"ر570,000.000",900.00,633
          قطعة 15/3/أ, , , 
            3762937,"ر230,000.000",875.00,263
          قطعة 155/2/ب, , , 
            3726241,"ر400,000.000",837.50,478
            3773954,"ر440,000.000",837.50,525
          قطعة 158/أ/د/1, , , 
            3759581,"ر400,000.000",445.50,898
          قطعة 16/2/ج, , , 
            3753900,"ر450,000.000",900.00,500
          قطعة 165/8/ب, , , 
            3715677,"ر475,000.000",875.00,543
          قطعة 171/أ/ج/1, , , 
            3716100,"ر265,000.000",437.50,606
          قطعة 171/ب/ج/1, , , 
            3716163,"ر265,000.000",437.50,606
          قطعة 175 مكرر/7/ب, , , 
            3771022,"ر100,000.000",400.00,250
          قطعة 18/7/ج, , , 
            3766514,"ر440,000.000",900.00,489
          قطعة 182/د/2, , , 
            3744116,"ر280,000.000",400.00,700
          قطعة 191م/8/أ, , , 
            3774122,"ر280,000.000",400.00,700
          قطعة 198/1/ب, , , 
            3816702,"ر220,000.000",900.00,244
          قطعة 199/8/ج, , , 
            3738804,"ر550,000.000",864.00,637
          قطعة 204/3/ج, , , 
            3768822,"ر300,000.000",400.00,750
          قطعة 207/1/ب, , , 
            3807206,"ر420,000.000",900.00,467
          قطعة 207/3/د, , , 
            3747547,"ر370,000.000",400.00,925
          قطعة 212/ج/1, , , 
            3818268,"ر250,000.000",400.00,625
          قطعة 221/5/ج, , , 
            3780809,"ر590,000.000",900.00,656
            3798979,"ر655,000.000",900.00,728
          قطعة 224/د/ع, , , 
            3799366,"ر585,000.000",900.00,650
          قطعة 23/7/ج, , , 
            3727247,"ر1,900,000.000","2,484.00",765
          قطعة 235/6/أ/ب, , , 
            3774539,"ر350,000.000",450.00,778
          قطعة 236/2/أ, , , 
            3774437,"ر550,000.000",882.00,624
          قطعة 239/2/ج, , , 
            3750734,"ر100,000.000",400.00,250
          قطعة 251/ج/4, , , 
            3737274,"ر344,000.000",400.00,860
          قطعة 252/5/ب, , , 
            3718229,"ر225,000.000",375.00,600
          قطعة 255, , , 
            3796349,"ر217,000.000",400.00,543
          قطعة 259/2/أ, , , 
            3727723,"ر415,000.000",850.00,488
          قطعة 277/م ك ر ر/6/ب, , , 
            3768970,"ر260,000.000",400.00,650
          قطعة 28/6/م, , , 
            3748524,"ر100,000.000",375.00,267
          قطعة 281/6/د, , , 
            3779673,"ر570,000.000",864.00,660
          قطعة 294/7/أ, , , 
            3769913,"ر255,000.000",400.00,638
            3779625,"ر280,000.000",400.00,700
          قطعة 297/6/د, , , 
            3728225,"ر520,000.000",625.00,832
          قطعة 308/أ/د/2, , , 
            3716962,"ر1,300,000.000",450.00,"2,889"
          قطعة 331/أ/د/6, , , 
            3732915,"ر1,400,000.000",450.00,"3,111"
          قطعة 342/4/ب, , , 
            3818297,"ر225,000.000",400.00,563
          قطعة 348/4/ب, , , 
            3805577,"ر230,000.000",400.00,575
          قطعة 351/6/ب, , , 
            3786297,"ر100,000.000",400.00,250
          قطعة 367/ب/3/د, , , 
            3807145,"ر1,350,000.000",450.00,"3,000"
          قطعة 381/3/د, , , 
            3793819,"ر600,000.000",875.00,686
          قطعة 39/1/ب, , , 
            3808561,"ر500,000.000",900.00,556
          قطعة 397/7/أ, , , 
            3764623,"ر286,000.000",400.00,715
          قطعة 40/ج/1, , , 
            3731512,"ر600,000.000",900.00,667
          قطعة 43 مكرر/3/ب, , , 
            3749271,"ر230,000.000",400.00,575
          قطعة 430/د/2, , , 
            3769520,"ر850,000.000",400.00,"2,125"
          قطعة 452/1/ج, , , 
            3792999,"ر95,000.000",400.00,238
          قطعة 454/1/ج, , , 
            3794596,"ر255,000.000",400.00,638
          قطعة 46/1/د, , , 
            3757828,"ر600,000.000",900.00,667
          قطعة 47/أ/ج/1, , , 
            3753597,"ر280,000.000",437.50,640
          قطعة 5/7/ب, , , 
            3766177,"ر850,000.000","1,600.00",531
          قطعة 511/6/د, , , 
            3808697,"ر550,000.000",900.00,611
          قطعة 56/5/ب, , , 
            3790890,"ر460,000.000",875.00,526
          قطعة 58/2/ج, , , 
            3815653,"ر270,000.000",400.00,675
          قطعة 62 مكرر/7/ب, , , 
            3767154,"ر310,000.000",400.00,775
          قطعة 64/6/ج, , , 
            3810613,"ر600,000.000",885.00,678
          قطعة 82/6/ب, , , 
            3722796,"ر430,000.000",900.00,478
          قطعة 82/ج/1, , , 
            3785234,"ر650,000.000",900.00,722
          قطعة 85/3/ب, , , 
            3822025,"ر400,000.000",897.60,446
          قطعة 89/8/ب, , , 
            3759815,"ر285,000.000",400.00,713
          قطعة 89/8/ج, , , 
            3725880,"ر570,000.000","1,050.00",543
          قطعة 90/8/د, , , 
            3734908,"ر550,000.000",882.00,624
          قطعة 92/8/ج, , , 
            3725919,"ر570,000.000","1,050.00",543
          قطعة 98/ح/2, , , 
            3796296,"ر285,000.000",400.00,713
         العقارات 2-قطعة42/5/ب, , , 
            3769054,"ر699,000.000","1,241.00",563
   حي/الكرنتينة, , , 
      مخطط/أخرى, , , 
          قطعة بدون, , , 
            3811123,"ر380,000.000",215.31,"1,765"
   حي/الكندرة, , , 
      مخطط/أخرى, , , 
          قطعة بدون, , , 
            3758972,"ر270,000.000",65.00,"4,154"
            3732571,"ر600,000.000",165.06,"3,635"
            3721431,"ر615,000.000",96.60,"6,366"
            3810314,"ر1,000,000.000",344.00,"2,907"
            3814035,"ر1,000,000.000",92.10,"10,858"
            3738602,"ر1,250,000.000","3,142.15",398
            3760480,"ر1,300,000.000",273.00,"4,762"
            3820687,"ر1,800,000.000",217.56,"8,274"
            3772697,"ر10,000,000.000","1,627.27","6,145"
   حي/اللؤلؤ, , , 
      مخطط/188, , , 
          قطعة 190, , , 
            3729645,"ر700,000.000",400.00,"1,750"
            3753740,"ر750,000.000",400.00,"1,875"
          قطعة 512/أ, , , 
            3720241,"ر750,000.000",333.00,"2,252"
            3813203,"ر860,000.000",333.00,"2,583"
          قطعة 512/ب, , , 
            3720197,"ر750,000.000",337.50,"2,222"
            3813241,"ر860,000.000",337.50,"2,548"
          قطعة 513/أ, , , 
            3720389,"ر750,000.000",333.00,"2,252"
            3813260,"ر860,000.000",333.00,"2,583"
          قطعة 513/ب, , , 
            3720354,"ر750,000.000",337.50,"2,222"
            3813294,"ر860,000.000",337.50,"2,548"
          قطعة 514/أ, , , 
            3720160,"ر750,000.000",337.50,"2,222"
            3813337,"ر860,000.000",337.50,"2,548"
          قطعة 514/ب, , , 
            3720178,"ر750,000.000",337.50,"2,222"
            3813352,"ر860,000.000",337.50,"2,548"
          قطعة 515/أ, , , 
            3813388,"ر680,000.000",337.50,"2,015"
            3720258,"ر750,000.000",337.50,"2,222"
          قطعة 515/ب, , , 
            3813423,"ر680,000.000",337.50,"2,015"
            3720297,"ر750,000.000",337.50,"2,222"
          قطعة 516/أ, , , 
            3720311,"ر750,000.000",337.50,"2,222"
            3813460,"ر860,000.000",337.50,"2,548"
          قطعة 516/ب, , , 
            3720334,"ر750,000.000",337.50,"2,222"
            3813472,"ر860,000.000",337.50,"2,548"
          قطعة 58/أ, , , 
            3796294,"ر1,100,000.000",200.00,"5,500"
          قطعة 58/ب, , , 
            3819994,"ر1,168,000.000",200.00,"5,840"
      مخطط/189, , , 
          قطعة 145/أ, , , 
            3820053,"ر1,700,000.000",300.00,"5,667"
          قطعة 160/أ, , , 
            3791038,"ر2,400,000.000",441.00,"5,442"
          قطعة 160/ب, , , 
            3805184,"ر2,400,000.000",439.50,"5,461"
          قطعة 170, , , 
            3747588,"ر1,500,000.000",400.00,"3,750"
          قطعة 228, , , 
            3736762,"ر770,000.000",440.00,"1,750"
          قطعة 285, , , 
            3766014,"ر1,500,000.000",660.00,"2,273"
          قطعة 287, , , 
            3766098,"ر1,500,000.000",660.00,"2,273"
          قطعة 470, , , 
            3810605,"ر1,100,000.000",600.00,"1,833"
         العقارات 6-قطعة35, , , 
            3732169,"ر4,800,000.000","2,400.00","2,000"
      مخطط/228, , , 
          قطعة 213, , , 
            3790639,"ر690,000.000",440.00,"1,568"
          قطعة 300, , , 
            3767080,"ر840,000.000",495.50,"1,695"
          قطعة 393, , , 
            3800986,"ر670,000.000",400.00,"1,675"
          قطعة 581, , , 
            3720568,"ر600,000.000",400.00,"1,500"
          قطعة 70, , , 
            3737388,"ر750,000.000",420.00,"1,786"
      مخطط/394, , , 
          قطعة 20/أ, , , 
            3757177,"ر2,414,550.000",378.00,"6,388"
          قطعة 214, , , 
            3763540,"ر1,767,000.000",768.00,"2,301"
          قطعة 22/أ, , , 
            3725347,"ر2,500,000.000",378.00,"6,614"
          قطعة 22/ب, , , 
            3725355,"ر2,500,000.000",378.00,"6,614"
          قطعة 245, , , 
            3793691,"ر1,411,200.000",672.00,"2,100"
          قطعة 283, , , 
            3719931,"ر1,414,931.000","1,043.10","1,356"
          قطعة 304, , , 
            3719715,"ر1,243,615.000",756.00,"1,645"
          قطعة 306, , , 
            3719068,"ر1,243,615.000",756.00,"1,645"
          قطعة 308, , , 
            3719409,"ر1,243,615.000",756.00,"1,645"
          قطعة 334, , , 
            3719484,"ر1,243,615.000",756.00,"1,645"
          قطعة 335, , , 
            3719527,"ر1,421,274.000",864.00,"1,645"
          قطعة 336, , , 
            3721118,"ر1,243,615.000",756.00,"1,645"
          قطعة 337, , , 
            3721225,"ر1,421,274.000",864.00,"1,645"
   حي/اللؤلؤة, , , 
      مخطط/214, , , 
          قطعة 115/ب, , , 
            3813382,"ر1,280,000.000",200.00,"6,400"
   حي/المحجر, , , 
      مخطط/114, , , 
          قطعة 8/أ, , , 
            3748834,"ر7,190,000.000","4,638.73","1,550"
   حي/المحمدية, , , 
      مخطط/226, , , 
          قطعة 1069, , , 
            3748864,"ر4,400,000.000",524.50,"8,389"
          قطعة 371, , , 
            3816396,"ر3,000,000.000",495.50,"6,054"
          قطعة 574/أ, , , 
            3805381,"ر1,140,000.000",262.50,"4,343"
          قطعة 574/ب, , , 
            3805428,"ر1,140,000.000",262.50,"4,343"
          قطعة 800, , , 
            3779893,"ر345,000.000",596.96,578
      مخطط/244, , , 
          قطعة 1528, , , 
            3727547,"ر2,700,000.000",952.78,"2,834"
          قطعة 1569/ب, , , 
            3809028,"ر5,400,000.000",495.00,"10,909"
          قطعة 1571/أ, , , 
            3809105,"ر5,300,000.000",495.00,"10,707"
          قطعة 1571/ب, , , 
            3808920,"ر5,300,000.000",495.00,"10,707"
          قطعة 661, , , 
            3775294,"ر4,929,450.000",835.50,"5,900"
          قطعة 663, , , 
            3775561,"ر4,866,540.000",840.00,"5,794"
          قطعة 767/أ, , , 
            3722275,"ر1,533,000.000",400.00,"3,833"
      مخطط/256, , , 
          قطعة 1458, , , 
            3762160,"ر3,950,000.000",715.50,"5,521"
          قطعة 1719, , , 
            3797569,"ر4,000,000.000",625.50,"6,395"
          قطعة 347, , , 
            3721128,"ر100,000.000",720.00,139
          قطعة 566, , , 
            3767181,"ر3,200,000.000",750.00,"4,267"
          قطعة 868, , , 
            3758113,"ر2,599,000.000",595.50,"4,364"
      مخطط/329, , , 
          قطعة 272/أ, , , 
            3743387,"ر2,705,000.000",317.50,"8,520"
          قطعة 83, , , 
            3750108,"ر3,450,000.000",550.00,"6,273"
      مخطط/431, , , 
          قطعة 74, , , 
            3733251,"ر888,888.000",490.00,"1,814"
          قطعة 75, , , 
            3733288,"ر888,888.000",490.00,"1,814"
          قطعة 76/أ, , , 
            3733334,"ر888,888.000",490.00,"1,814"
            3771554,"ر5,000,000.000",490.00,"10,204"
          قطعة 76/ب, , , 
            3733369,"ر888,888.000",490.00,"1,814"
          قطعة 77/أ, , , 
            3733411,"ر888,888.000",490.00,"1,814"
          قطعة 77/ب, , , 
            3733451,"ر888,888.000",490.00,"1,814"
          قطعة 78/أ, , , 
            3733492,"ر888,888.000",490.00,"1,814"
          قطعة 79/أ, , , 
            3733528,"ر888,888.000",490.00,"1,814"
            3792722,"ر5,000,000.000",490.00,"10,204"
          قطعة 79/ب, , , 
            3733570,"ر888,888.000",490.00,"1,814"
   حي/المرجان, , , 
      مخطط/143, , , 
          قطعة 335, , , 
            3774099,"ر3,355,000.000",550.00,"6,100"
          قطعة 337, , , 
            3774069,"ر3,355,000.000",550.00,"6,100"
          قطعة 428, , , 
            3779959,"ر12,140,625.000",750.00,"16,188"
          قطعة 596/ب, , , 
            3723123,"ر2,950,000.000",333.48,"8,846"
          قطعة 972, , , 
            3738721,"ر3,366,000.000",612.37,"5,497"
      مخطط/198, , , 
          قطعة 60, , , 
            3740528,"ر10,000,000.000","1,620.00","6,173"
      مخطط/3, , , 
          قطعة 493/ب, , , 
            3757729,"ر3,300,000.000",322.53,"10,232"
          قطعة 7/م/أ, , , 
            3790741,"ر2,950,000.000",300.00,"9,833"
          قطعة 784, , , 
            3816700,"ر2,975,000.000",500.00,"5,950"
   حي/المروة, , , 
      مخطط/171, , , 
          قطعة 18, , , 
            3762738,"ر1,000,000.000",620.50,"1,612"
      مخطط/205, , , 
          قطعة 42, , , 
            3734630,"ر100,000.000",785.97,127
      مخطط/337, , , 
          قطعة 811, , , 
            3740174,"ر8,500,000.000",780.00,"10,897"
          قطعة 926, , , 
            3820932,"ر3,302,550.000",805.50,"4,100"
          قطعة 927, , , 
            3820891,"ر3,302,550.000",805.50,"4,100"
   حي/المروج, , , 
      مخطط/127, , , 
          قطعة 108, , , 
            3752576,"ر480,000.000",900.00,533
          قطعة 78, , , 
            3768890,"ر410,000.000",900.00,456
   حي/المشرفة, , , 
      مخطط/3, , , 
          قطعة 108, , , 
            3715008,"ر2,000,000.000",750.00,"2,667"
          قطعة 611, , , 
            3788680,"ر2,350,000.000",855.00,"2,749"
         العقارات 2-قطعة339, , , 
            3791452,"ر6,700,000.000","1,800.00","3,722"
      مخطط/المنح, , , 
          قطعة 67, , , 
            3814511,"ر4,952,000.000",900.00,"5,502"
      مخطط/المنح رقم 3, , , 
          قطعة 495, , , 
            3742884,"ر3,250,000.000",615.00,"5,285"
          قطعة 54, , , 
            3728598,"ر4,200,000.000",900.00,"4,667"
   حي/المصفاه, , , 
      مخطط/أخرى, , , 
          قطعة أ, , , 
            3820106,"ر600,000.000",237.20,"2,530"
          قطعة بدون, , , 
            3773937,"ر850,000.000",337.75,"2,517"
   حي/المظلوم, , , 
      مخطط/أخرى, , , 
          قطعة بدون, , , 
            3721420,"ر100,000.000",152.00,658
            3721504,"ر100,000.000",190.14,526
            3721620,"ر100,000.000",114.21,876
   حي/المنار, , , 
      مخطط/132, , , 
          قطعة 249, , , 
            3791880,"ر600,000.000",690.00,870
          قطعة 345/ب, , , 
            3753072,"ر650,000.000",345.00,"1,884"
          قطعة 717/أ, , , 
            3785013,"ر971,750.000",405.00,"2,399"
      مخطط/158, , , 
          قطعة 101, , , 
            3762130,"ر3,000,000.000","1,450.00","2,069"
      مخطط/3, , , 
          قطعة 483, , , 
            3761336,"ر1,600,000.000",750.00,"2,133"
          قطعة 588, , , 
            3720712,"ر1,950,000.000",625.00,"3,120"
          قطعة 692/أ, , , 
            3813034,"ر2,045,000.000",375.00,"5,453"
            3813735,"ر2,045,000.000",375.00,"5,453"
          قطعة 692/ب, , , 
            3801685,"ر2,200,000.000",375.00,"5,867"
      مخطط/384, , , 
          قطعة 167, , , 
            3782343,"ر3,000,000.000",750.00,"4,000"
          قطعة 226, , , 
            3768967,"ر1,100,000.000",750.00,"1,467"
      مخطط/435, , , 
          قطعة 145, , , 
            3811290,"ر625,000.000",616.00,"1,015"
          قطعة 156, , , 
            3739204,"ر2,070,000.000",591.32,"3,501"
          قطعة 99, , , 
            3819398,"ر689,400.000",630.00,"1,094"
   حي/المنتزه, , , 
      مخطط/أخرى, , , 
          قطعة بدون, , , 
            3816180,"ر1,300,000.000","1,995.10",652
   حي/المنتزهات, , , 
      مخطط/326, , , 
          قطعة 8, , , 
            3730527,"ر800,000.000",562.50,"1,422"
      مخطط/375, , , 
          قطعة 81, , , 
            3790661,"ر399,000.000",750.00,532
      مخطط/أخرى, , , 
          قطعة بدون, , , 
            3781342,"ر600,000.000",597.80,"1,004"
   حي/المنتزهات الشرقية, , , 
      مخطط/أخرى, , , 
          قطعة بدون, , , 
            3748559,"ر250,000.000",124.43,"2,009"
   حي/المنح شرق الخط السريع, , , 
      مخطط/83, , , 
          قطعة 287/أ, , , 
            3794435,"ر700,000.000",900.00,778
   حي/النخيل, , , 
      مخطط/314, , , 
          قطعة 254, , , 
            3765504,"ر960,000.000",600.00,"1,600"
          قطعة 335, , , 
            3815891,"ر900,000.000",671.62,"1,340"
          قطعة 6/ب, , , 
            3803278,"ر2,975,000.000",331.25,"8,981"
      مخطط/370, , , 
          قطعة 176, , , 
            3726128,"ر5,396,358.000","1,635.26","3,300"
   حي/النزلة الشرقية, , , 
      مخطط/15, , , 
          قطعة 3, , , 
            3494186,"ر1,375,000.000",529.00,"2,599"
      مخطط/أخرى, , , 
          قطعة 2, , , 
            3728603,"ر270,000.000",127.65,"2,115"
          قطعة بدون, , , 
            3814741,"ر150,000.000",212.60,706
            3715185,"ر550,000.000",200.00,"2,750"
   حي/النزلة اليمانية, , , 
      مخطط/3, , , 
          قطعة 9, , , 
            3798197,"ر100,000.000",281.12,356
      مخطط/أخرى, , , 
          قطعة بدون, , , 
            3727837,"ر300,000.000",80.00,"3,750"
            3717899,"ر380,000.000",126.00,"3,016"
   حي/النزهة, , , 
      مخطط/3, , , 
          قطعة 147/أ, , , 
            3736615,"ر4,750,000.000",810.00,"5,864"
          قطعة 227/ب, , , 
            3805746,"ر1,200,000.000",625.00,"1,920"
          قطعة 26, , , 
            3798475,"ر550,000.000",156.25,"3,520"
          قطعة 495/أ, , , 
            3810192,"ر500,000.000",750.00,667
          قطعة 621, , , 
            3817010,"ر2,900,000.000",810.00,"3,580"
          قطعة 72/ج, , , 
            3735593,"ر3,426,477.000",806.23,"4,250"
          قطعة 74/ج, , , 
            3784328,"ر3,622,445.000",852.34,"4,250"
          قطعة 76/ج, , , 
            3735488,"ر3,818,370.000",898.44,"4,250"
          قطعة 89/ج, , , 
            3818656,"ر3,257,100.000",755.50,"4,311"
          قطعة 97/ب, , , 
            3812185,"ر31,000.000",875.00,35
      مخطط/399, , , 
          قطعة 256, , , 
            3773112,"ر2,270,000.000",550.00,"4,127"
   حي/النسيم, , , 
      مخطط/11, , , 
          قطعة 1718, , , 
            3782924,"ر7,518,465.000","1,670.77","4,500"
          قطعة 586, , , 
            3782622,"ر3,500,000.000",612.50,"5,714"
          قطعة 709, , , 
            3802127,"ر2,500,000.000",506.00,"4,941"
      مخطط/454, , , 
          قطعة 233, , , 
            3734792,"ر5,400,000.000",645.50,"8,366"
          قطعة 309, , , 
            3806090,"ر3,400,000.000",595.50,"5,709"
          قطعة 446, , , 
            3752608,"ر3,500,000.000",600.00,"5,833"
   حي/النعيم, , , 
      مخطط/10, , , 
          قطعة 1, , , 
            3815137,"ر950,000.000",291.00,"3,265"
          قطعة 188/أ, , , 
            3807112,"ر3,375,000.000",425.00,"7,941"
          قطعة 308/أ, , , 
            3768968,"ر1,075,000.000",381.68,"2,816"
          قطعة 636, , , 
            3805687,"ر4,500,000.000",750.00,"6,000"
      مخطط/154, , , 
          قطعة 141/ب, , , 
            3755897,"ر2,150,000.000",310.50,"6,924"
      مخطط/292, , , 
          قطعة 59, , , 
